country,country_code,year,tourism_receipts,tourism_arrivals,tourism_exports,tourism_departures,tourism_expenditures,gdp,inflation,unemployment
Post-demographic dividend,PST,2010,684937681376.384,968795923.894539,5.90869815293053,719820891.258102,5.77746402918445,42771536081132.6,1.99621236745887,8.35658785334967
Romania,ROU,2010,1631000000.0,7498000.0,3.03567058894314,10905000.0,2.94184926877574,170064350671.827,6.09141668601891,6.959
Russian Federation,RUS,2010,13239000000.0,22281000.0,2.99637976486963,39323000.0,9.39966022389007,1524916715223.95,6.84939230255025,7.407
Saudi Arabia,SAU,2010,7536000000.0,13025000.0,2.87819051636304,18625000.0,12.6725566789492,528207200000.0,5.33941680637454,5.55
Singapore,SGP,2010,14178000000.0,11642000.0,2.98599128197397,7342000.0,4.54194314259536,239807980591.24,2.82366134885608,4.12
El Salvador,SLV,2010,646000000.0,1606000.0,12.9950648139083,1421000.0,3.25769882726421,18447920000.0,1.17933576873673,4.893
Slovenia,SVN,2010,2808000000.0,2049000.0,9.07956473301175,5340000.0,5.38334959921597,47793117240.9001,1.80117022137134,7.236
Syrian Arab Republic,SYR,2010,6308000000.0,10970000.0,32.1741673607034,6259000.0,8.233380322273,61390830874.7007,4.3974138315007,8.61
Europe & Central Asia (IDA & IBRD countries),TEC,2010,78234405210.6161,228004885.432018,6.88021189202598,159956286.406538,5.70590458975805,3662181918784.14,6.14255360247248,8.74183429816488
Thailand,THA,2010,23796000000.0,15936000.0,10.4716200883593,5451000.0,3.44722040390644,341104766329.17,3.24758842443723,0.622
Trinidad and Tobago,TTO,2010,630000000.0,490000.0,5.20939824434998,273000.0,1.41183319991267,22157920592.3669,10.5492003179988,4.033
Tunisia,TUN,2010,3477000000.0,7828000.0,15.7151177770761,2250000.0,2.52064420740758,46206091937.9628,3.33897963601069,13.049
Turkiye,TUR,2010,26318000000.0,32997000.0,16.7161031751577,6557000.0,2.95247714710615,776967266305.53,8.56644420552976,11.879
Uganda,UGA,2010,802000000.0,946000.0,23.1252031963124,324000.0,7.51009856478585,26673441430.7857,3.97655288478168,1.401
Ukraine,UKR,2010,4696000000.0,24114000.0,7.15570048456405,17741000.0,5.93897253189289,141209170427.233,9.37293105078978,8.1
Uruguay,URY,2010,1669000000.0,2708000.0,15.5707031462505,1027000.0,5.44177622306872,41950361211.9581,6.69870886978132,7.158
United States,USA,2010,161821000000.0,162275000.0,8.64278832082482,121574000.0,5.2130544640444,15048971000000.0,1.6400434423899,9.633
"Venezuela, RB",VEN,2010,885000000.0,535000.0,1.28762858098966,1477000.0,5.25357792926229,393192354510.653,28.1874647092039,7.112
Vanuatu,VUT,2010,242000000.0,237699.996948242,74.35550871117,21000.0,9.22866335205569,670712979.682038,2.76269469477348,1.848
World,WLD,2010,1166383975988.92,1755720045.79761,6.04812995447773,1457015079.9153,5.74413998673524,66609708734786.2,3.32634463368643,5.48604759105802
Albania,ALB,2011,1833000000.0,2932000.0,48.5388972310884,4120000.0,24.9960686245511,12890760315.146,3.42912324722163,13.481
Armenia,ARM,2011,762000000.0,758000.0,27.7878881740558,715000.0,15.3726279358666,10142111824.5835,7.65000807859294,18.884
Australia,AUS,2011,34315000000.0,5771000.0,10.3847080763534,7788000.0,10.710540625767,1398610616772.97,3.3038501560874,5.083
Azerbaijan,AZE,2011,1500000000.0,2239000.0,4.04980165286445,3550000.0,11.3194968082584,65952796427.9473,7.8583333333334,5.42
Belgium,BEL,2011,14114000000.0,7494000.0,3.2910882065382,9727000.0,5.25851575638471,527196649048.639,3.53208210722742,7.14
Bulgaria,BGR,2011,4297000000.0,8713000.0,12.6266818801973,3803000.0,3.13930480493783,57737040780.0157,4.21990346601873,11.26
Belarus,BLR,2011,747000000.0,5877000.0,1.60368912904867,7542000.0,1.52611669245085,61762382327.9319,53.2286983118173,0.6
Bolivia,BOL,2011,499000000.0,711000.0,5.46976781553208,775000.0,4.67124673989568,23963164696.592,9.88446419823883,2.255
Brazil,BRA,2011,6370000000.0,5433000.0,2.18270812184241,7807000.0,7.97229384733788,2616156223977.47,6.6364496221309,7.578
Canada,CAN,2011,19994000000.0,25066000.0,3.6567012814317,61909000.0,7.25592432657076,1793326630174.52,2.91213508872351,7.637
Central Europe and the Baltics,CEB,2011,52759785028.8225,219665361.603973,6.50766065256498,102137000.0,3.2891253589297,1458455207230.34,4.13027562645085,9.76786177811366
Switzerland,CHE,2011,20809000000.0,8534000.0,4.42277973110459,18949000.0,4.13854867439977,715888126682.396,0.2313492076509,4.409
Chile,CHL,2011,2723000000.0,3963000.0,2.90182561390452,3220000.0,2.41049318660301,251382573885.594,3.34121694259301,7.277
Colombia,COL,2011,3841000000.0,2356000.0,5.92857718532515,2522000.0,5.74071255292757,334966134804.887,3.4150334477625,10.288
Costa Rica,CRI,2011,2646000000.0,2526000.0,18.7877942757276,717000.0,4.0580812161243,42762613698.9636,4.87799830970702,9.518
Cyprus,CYP,2011,2603000000.0,2626000.0,17.6334016697952,1209000.0,8.6436620239223,27641547909.7011,3.28944939564211,7.942
Czechia,CZE,2011,8930000000.0,22810000.0,5.4845372382769,5279000.0,3.16774005196931,231429378717.312,1.9172191363555,6.712
Germany,DEU,2011,53465000000.0,28374000.0,3.34718370993459,84692000.0,7.07969581838878,3824828563521.41,2.07517283735874,5.967
Denmark,DNK,2011,6366000000.0,25811000.0,3.43607846191306,7846000.0,6.02695682495191,344315595263.175,2.7586822605125,7.769
Dominican Republic,DOM,2011,4391000000.0,4654000.0,30.9567620538201,408000.0,3.41078977852143,58029773599.455,5.79676809206533,6.087
Algeria,DZA,2011,300000000.0,2395000.0,0.392735345525801,1715000.0,1.00189762457127,218331946925.304,4.5242115050527,9.96
Europe & Central Asia (excluding high income),ECA,2011,71837770175.7668,132498762.088979,9.57150658387701,123276429.934997,3.68400948416291,1568792048512.52,7.8583333333334,8.71493475729156
Ecuador,ECU,2011,849000000.0,1141000.0,3.44145569412256,1022000.0,3.45579894647886,78986648000.0,4.4745326579584,3.458
"Egypt, Arab Rep.",EGY,2011,9333000000.0,9845000.0,19.8350795910994,4863000.0,4.19510240122774,235989672977.625,10.0649259874818,11.849
Finland,FIN,2011,5615000000.0,4192000.0,5.2397901601975,8238000.0,5.50169473168622,275126915515.565,3.41680754255211,7.781
Fiji,FJI,2011,955000000.0,734000.0,42.5499002447006,132000.0,4.70354957562876,3779411899.37483,7.27811782708494,4.406
France,FRA,2011,66133000000.0,196595000.0,8.02866539080314,31153000.0,6.30515922300879,2870408553990.28,2.11159795174994,9.228
Georgia,GEO,2011,1069000000.0,2712000.0,20.3934820547285,2237000.0,4.80734539701618,15475290469.2869,8.5429333333333,19.632
Guatemala,GTM,2011,1077400024.41406,1434000.0,9.31922845171817,718000.0,5.19600671337249,46876006272.2387,6.2141239306709,4.126
High income,HIC,2011,837141829240.137,1153167524.77879,5.43974549132813,819893615.548784,5.52398990388763,51637656551411.5,3.41068341068342,7.95051095730883
"Hong Kong SAR, China",HKG,2011,33169000000.0,41921000.0,6.27054800701015,84816000.0,3.662287591464,248513617677.287,5.3052489299392,3.422
Honduras,HND,2011,641500000.0,1852000.0,10.2944502005419,1092000.0,4.54924170749947,17710275685.4074,6.7622795731476,4.475
Croatia,HRV,2011,9598000000.0,49969000.0,39.3789315379639,5526000.0,3.62155873687709,62903737379.7834,2.2727272727273,13.678
Hungary,HUN,2011,7239000000.0,41304000.0,5.917037893124,16634000.0,2.66718492097892,141942264554.475,3.9299209893507,11.029
Indonesia,IDN,2011,9038000000.0,7650000.0,4.24325512410959,6750000.0,4.57890937821969,892969104529.572,5.3560477898215,5.153
Ireland,IRL,2011,9532000000.0,7630000.0,4.11274595734615,6514000.0,3.73974454635698,241337364609.738,2.5489783020855,15.354
Israel,ISR,2011,5886000000.0,3362000.0,6.34972690564625,4387000.0,5.23577082062168,267406179630.431,3.48494919760703,7.139
Jordan,JOR,2011,4351000000.0,6813000.0,31.6579047150573,1931000.0,6.00907179412581,29524149154.9296,4.1624416292779,12.9
Japan,JPN,2011,12533000000.0,6219000.0,1.34667806656334,16994000.0,4.09810383244222,6233147172341.35,-0.27245561610124,4.55
Kazakhstan,KAZ,2011,1524000000.0,5685000.0,1.63168239041728,8020000.0,3.56761679698551,192626464617.071,8.452904661768,5.39
Kyrgyz Republic,KGZ,2011,405000000.0,3025000.0,12.6408406343368,3061000.0,8.06499088027136,6197765984.28468,16.6363262731495,5.824
Cambodia,KHM,2011,2258000000.0,2882000.0,29.0575939079229,710000.0,3.60750969732907,16032622023.8265,5.4784474961745,0.577
"Korea, Rep.",KOR,2011,17329000000.0,9795000.0,2.55675685963746,12694000.0,3.35365673997367,1253289537500.81,4.0259650043609,2.992
Latin America & Caribbean (excluding high income),LAC,2011,50467276355.7206,124212000.0,4.63688779510552,119714980.547613,5.10148351546537,5320453324524.34,5.1289237668161,6.51438504294489
Latin America & Caribbean,LCN,2011,68745665395.7796,155233946.579111,4.94063221329866,127572515.423514,4.89178561016862,6138988197082.15,4.9777356370697,6.58077369965384
Sri Lanka,LKA,2011,1421000000.0,976000.0,10.4158267791566,1239000.0,4.16107774609787,67753284043.9282,6.7167684358854,4.118
Luxembourg,LUX,2011,5358000000.0,874000.0,5.36696197686872,1643000.0,4.91999631054816,61696281326.2453,3.41068341068342,5.122
"Macao SAR, China",MAC,2011,31118000000.0,28002000.0,93.4860024389904,908000.0,8.8716956143626,36845888757.1886,5.80624616691043,2.56
Morocco,MAR,2011,9101000000.0,9784000.0,28.5792243041453,2378000.0,4.92294988768602,110080631332.375,0.9069249096918,8.91
Moldova,MDA,2011,253000000.0,75000.0,9.23143366216577,136100.006103516,6.27005429256181,8414352020.49442,7.6872510335618,2.648
Mexico,MEX,2011,12458000000.0,75732000.0,3.33463295822329,88113000.0,2.49092008954822,1229013703416.76,3.40737824605742,5.175
Mauritius,MUS,2011,1808000000.0,983000.0,31.0334939013675,219000.0,5.78007998700767,11518413429.9684,6.5224925486934,7.447
North America,NAC,2011,228403300798.486,172989421.875,7.40875057665503,176030211.649252,5.26810349865014,17399371321174.5,3.03448832867276,8.80698195883117
Norway,NOR,2011,6565000000.0,4963000.0,3.1913044082417,8130000.0,12.2204032312077,501360549669.404,1.28495158809152,3.196
New Zealand,NZL,2011,7295000000.0,2617000.0,14.203822133452,2096000.0,7.2020848409189,168295307149.46,4.0279066739204,6.491
OECD members,OED,2011,735999347131.552,1038728158.55374,5.56380182324394,756246597.746272,5.24901617435964,48832928626124.3,3.37429759432522,8.11427589721685
Panama,PAN,2011,3630000000.0,2004000.0,13.0992548220053,414000.0,2.26343141536133,35687738300.0,5.8758024367877,3.922
Peru,PER,2011,2814000000.0,3299000.0,5.63462024559142,2132000.0,4.11534068400235,171761737046.585,3.36931095333853,3.477
Poland,POL,2011,11471000000.0,60745000.0,5.12805611312033,43270000.0,3.67890990234259,527848543023.469,4.2394014962594,9.576
Paraguay,PRY,2011,261000000.0,3365000.0,1.91752453717793,347000.0,2.36810775215021,33756238766.5,8.2539682539683,4.67
Post-demographic dividend,PST,2011,777851552011.172,994042514.717074,5.79947667635029,734161121.618665,5.37963165573883,45955120149307.2,3.3298532335065,7.99518526796059
Romania,ROU,2011,2016000000.0,7611000.0,2.96999222484711,10936000.0,2.91613742760621,192623977894.173,5.7892532881588,7.177
Russian Federation,RUS,2011,16961000000.0,24932000.0,2.95772158376095,43726000.0,9.1069359573379,2045922753398.04,8.4404648593257,6.571
Singapore,SGP,2011,17929000000.0,13171000.0,3.15646282519785,7753000.0,4.36228074322771,279356499090.458,5.2477933984048,3.89
El Salvador,SLV,2011,729000000.0,1634000.0,12.4010050099472,1469000.0,2.39176654384609,20283780000.0,5.1289237668161,4.297
Slovenia,SVN,2011,3048000000.0,2236000.0,8.41274232799573,5073000.0,4.80614833222666,51199194599.3094,1.8028517194191,8.166
Seychelles,SYC,2011,380000000.0,210000.0,40.3201990024528,48000.0,5.50415708232275,1058918707.26124,2.55926772230953,4.11
Europe & Central Asia (IDA & IBRD countries),TEC,2011,92930188768.5848,244817219.02465,6.45833858014727,173796366.803685,5.30426239730735,4455828100988.0,7.66862955607737,8.00779019079321
Thailand,THA,2011,30924000000.0,19230000.0,11.7606957917228,5397000.0,2.95091291561418,370818739623.622,3.80879058139634,0.66
Latin America & the Caribbean (IDA & IBRD countries),TLA,2011,55251720176.167,131390000.0,4.60741979157361,126189114.543304,4.86475408366022,5941942238761.69,5.46284592944071,6.59979250268613
Tunisia,TUN,2011,2529000000.0,5746000.0,11.2426709002261,2303000.0,2.62782087990749,48123325825.0739,3.24002842009531,18.334
Turkiye,TUR,2011,30302000000.0,36769000.0,16.5001334081145,6282000.0,2.12736467354932,838785289694.35,6.471879671151,9.789
Uganda,UGA,2011,977000000.0,1151000.0,22.7289681166052,367000.0,7.23901089487414,27871725241.4723,16.5643496174515,0.882
Ukraine,UKR,2011,5406000000.0,24535000.0,6.46248744799885,20335000.0,5.14835229271725,169333835201.554,7.95572466274652,7.851
Uruguay,URY,2011,2401000000.0,3244000.0,18.5898445730179,1534000.0,6.24875814097265,50342406067.0777,8.0928320630299,6.307
United States,USA,2011,178935000000.0,147271421.875,8.34757757669965,114089000.0,4.84071409483732,15599732000000.0,3.156841568622,8.949
"Venezuela, RB",VEN,2011,806000000.0,625000.0,0.842611468297528,1719000.0,5.75230798035516,316482190800.364,26.0902123160959,6.902
World,WLD,2011,1307820554832.45,1792688016.34094,5.77470779960122,1504559275.56247,5.35116078089077,74080837776246.3,4.82239636013325,5.91827603482919
Samoa,WSM,2011,134899993.896484,128000.0,64.7320037928004,57000.0,5.23363278595729,744097050.169115,5.23541591478434,5.68
Zimbabwe,ZWE,2011,164000000.0,2423000.0,3.36746349507665,693000.0,3.41871071785854,14101920300.0,3.4661297281749,5.368
Albania,ALB,2012,1623000000.0,3514000.0,45.6466576233755,3959000.0,23.4778135287766,12319834195.331,2.03159268395301,13.376
Armenia,ARM,2012,853000000.0,963000.0,29.2386499751569,965000.0,17.032460443743,10619320682.9474,2.55802007757907,17.511
Australia,AUS,2012,34137000000.0,6032000.0,10.7510340819278,8212000.0,10.3203311212964,1547532281116.4,1.76278015613196,5.225
Azerbaijan,AZE,2012,2634000000.0,2484000.0,7.17987469673957,3874000.0,15.0462232973376,69679944504.1972,1.06621339720303,5.19
Belgium,BEL,2012,13704000000.0,7560000.0,3.36468924634579,9576000.0,5.41959670535997,498414364944.961,2.83966343445899,7.542
Bulgaria,BGR,2012,3975000000.0,8867000.0,12.1693048801209,3758000.0,3.17217837483166,54288135058.7926,2.95456829831022,12.27
Belarus,BLR,2012,986000000.0,6130000.0,1.89840272322598,8427000.0,1.93172926447574,65685890438.8922,59.2197360232517,0.5
Bolivia,BOL,2012,631000000.0,798000.0,5.14766078759703,788000.0,5.06103933199244,27084497481.9103,4.51560291399376,2.066
Brazil,BRA,2012,6623000000.0,5677000.0,2.36385346456736,8497000.0,8.34076963529072,2465227803011.57,5.40349914036997,7.251
Central Europe and the Baltics,CEB,2012,49388847914.7523,230513827.817575,6.32132661901239,104157000.0,3.32742363721202,1362237950388.93,3.33492267693442,9.95748174834965
Switzerland,CHE,2012,19564000000.0,8566000.0,4.26631680194464,20293000.0,4.68605640081691,686420221557.99,-0.692552018105253,4.491
Chile,CHL,2012,3158000000.0,4397000.0,3.52510039100491,3448000.0,2.64220318666466,267024782480.28,3.00744840213047,6.562
"Congo, Rep.",COG,2012,68000000.0,259000.0,0.661710094070652,161000.0,4.42251959233605,17692911296.3044,5.01018773134471,10.0
Colombia,COL,2012,4409000000.0,2434000.0,6.37583761092681,3169000.0,6.31720340706607,370691143018.039,3.16930188840055,9.959
Costa Rica,CRI,2012,2773000000.0,2542000.0,18.3263881553045,773000.0,3.92243503477703,47231655431.7355,4.49545314354605,9.11
Cyprus,CYP,2012,2603000000.0,2635000.0,18.884168659114,1194000.0,9.22654828879193,25047436974.6819,2.38905410042317,12.097
Czechia,CZE,2012,8174000000.0,25750000.0,5.1616295403327,5419000.0,3.07730574036252,210363223087.728,3.28762306610411,6.979
Germany,DEU,2012,51626000000.0,30411000.0,3.35283175172542,82729000.0,7.27754420145955,3597896500945.31,2.00848884782956,5.372
Denmark,DNK,2012,6135000000.0,26402000.0,3.43302234557901,7843000.0,6.03522869449373,326792574244.963,2.3979148566464,7.798
Dominican Republic,DOM,2012,4687000000.0,4901000.0,31.0901794302013,418000.0,3.34759700753937,60681535652.5373,3.69449707884777,6.722
Algeria,DZA,2012,295000000.0,2634000.0,0.392350205138552,1911000.0,0.958605973497109,227143746075.934,8.89145091062317,10.97
Early-demographic dividend,EAR,2012,168922021252.409,266770386.702611,6.08928752979491,240569262.836155,4.11314551607244,10268569123152.0,5.01827254237431,5.0291583023448
Europe & Central Asia (excluding high income),ECA,2012,76682096686.5637,142150827.948523,9.76041632299568,132546898.107873,4.07214062867204,1654300745953.37,3.31605566687647,8.40220377552761
Europe & Central Asia,ECS,2012,482223198886.17,944560917.641592,5.17295092835466,585069762.754391,5.77340431152536,22545178145610.6,2.77333854051586,9.02703516622279
Ecuador,ECU,2012,1039000000.0,1272000.0,3.93964853451565,1022000.0,3.40581502021694,87735048000.0,5.10172180958666,3.235
"Egypt, Arab Rep.",EGY,2012,10823000000.0,11532000.0,22.2689516535566,5678000.0,4.41419285822258,279116666666.667,7.11172943343083,12.597
Euro area,EMU,2012,289621811362.464,520092217.303124,5.12576000581437,259790000.0,5.65328796449078,12786713590087.7,2.54154474108009,11.4197209169598
European Union,EUU,2012,347053535670.254,759681881.470208,5.10335425946803,365610235.134759,5.36652901829796,14733979958478.4,2.66284165508021,10.8633799145437
Finland,FIN,2012,5418000000.0,4226000.0,5.40510651915585,9978000.0,5.6004853096741,257443384492.969,2.80833622561574,7.689
Fiji,FJI,2012,989000000.0,741000.0,40.7381116957827,132000.0,4.31534914487971,3972028104.47328,3.4233752340198,9.0
France,FRA,2012,63975000000.0,197522000.0,8.04452263905079,29642000.0,6.00998947983093,2683007095787.23,1.9541953161351,9.841
Georgia,GEO,2012,1565000000.0,4106000.0,25.9920290888696,2734000.0,5.15370776665279,16894392033.2256,-0.943658853270964,19.653
Guatemala,GTM,2012,1110000000.0,1491000.0,9.758324157102,721000.0,5.17900541785992,49593929487.1263,3.78180754679688,2.765
High income,HIC,2012,871559959487.361,1215900943.44328,5.50461122281419,838746662.143907,5.43953546735891,51803547767852.5,2.66284165508021,7.83417870398499
"Hong Kong SAR, China",HKG,2012,37098000000.0,48615000.0,6.54398933360136,85276000.0,3.56020284694964,262628865879.697,4.05390950903844,3.285
Honduras,HND,2012,683700012.207031,1903000.0,10.255126026159,1072000.0,5.34574295406998,18528554397.5695,5.19618615531848,3.755
Croatia,HRV,2012,8912000000.0,47185000.0,38.0950325877359,5159000.0,4.13759127022162,57551963753.2104,3.41207349081358,15.935
Hungary,HUN,2012,6149000000.0,43565000.0,5.5594010222872,16143000.0,2.38719374948095,128814279315.132,5.65214517088646,11.003
Indonesia,IDN,2012,9463000000.0,8044000.0,4.48469357179949,7454000.0,4.25334974017272,917869913364.917,4.27949999641975,4.468
India,IND,2012,18340000000.0,6578000.0,4.13207145083054,14920000.0,2.43262481221497,1827637590410.41,9.47899691419801,3.222
Ireland,IRL,2012,9255000000.0,7550000.0,3.93672241017747,6600000.0,3.01011070572479,227270922957.327,1.69474116680366,15.451
Israel,ISR,2012,6183000000.0,3520000.0,6.68224379868754,4349000.0,5.3970984129858,262917911696.944,1.67920719398061,6.762
Jordan,JOR,2012,5123000000.0,6314000.0,35.8068358567462,1567000.0,5.47104692078515,31634561690.1408,4.5152295667099,12.2
Japan,JPN,2012,16197000000.0,8358000.0,1.77284910800489,18491000.0,4.03690289101094,6272362996105.03,-0.0440645104432602,4.358
Kazakhstan,KAZ,2012,2154000000.0,6163000.0,2.33351255372693,9066000.0,5.91617697846052,207998568865.789,5.19568369035072,5.29
Kyrgyz Republic,KGZ,2012,486000000.0,3393000.0,13.877359223297,3621000.0,8.24021200347667,6605142884.36215,2.76844236540957,4.67
Cambodia,KHM,2012,2663000000.0,3584000.0,30.0026380683784,792000.0,3.7580727646875,17826536699.8016,2.93431609293951,1.279
"Korea, Rep.",KOR,2012,18731000000.0,11140000.0,2.65011656070303,13737000.0,3.45773114398976,1278046536287.01,2.18707104433314,2.812
Latin America & Caribbean (excluding high income),LAC,2012,54141976261.4906,126982000.0,4.61238483861234,121265205.039439,5.37545449664277,5297867570045.92,4.11150981070289,6.3614141920122
Latin America & Caribbean,LCN,2012,74098949813.4393,159170173.435193,5.08594912858596,129608832.98182,5.11960163832115,6210848401059.53,3.78180754679688,6.3979792225021
Sri Lanka,LKA,2012,1756000000.0,1133000.0,12.9370274874182,1269000.0,5.61011388309223,70447216891.3366,7.54291373239437,3.88
Luxembourg,LUX,2012,5395000000.0,950000.0,5.28124318927209,1580000.0,3.88253701159269,59776383527.3602,2.66284165508021,5.03
"Macao SAR, China",MAC,2012,36593000000.0,28082000.0,93.3390640436385,1291000.0,8.11838183133215,43189721376.9846,6.10738928336549,1.97
Morocco,MAR,2012,8491000000.0,9830000.0,26.2565292141768,2323000.0,4.45617594574163,106937392311.129,1.28712240079219,8.99
Moldova,MDA,2012,279000000.0,89000.0,10.3039860545336,146800.003051758,6.98702284015421,8709138634.82921,4.54633427355293,2.151
Mexico,MEX,2012,13320000000.0,76749000.0,3.36229969231267,87332000.0,2.61358484455607,1255110424817.79,4.11150981070289,4.892
Mauritius,MUS,2012,1778000000.0,984000.0,29.3541838104691,237000.0,5.21981787886187,11668696396.7887,3.85216033315973,7.472
North America,NAC,2012,248930130172.222,197557890.625,8.69603352170816,181537219.372867,4.99048890292881,18088714669521.6,1.79250774825292,7.9955516144939
Netherlands,NLD,2012,17675000000.0,11680000.0,2.62588151699312,18628000.0,3.40319948400712,845689017065.625,2.45554765291604,5.821
Norway,NOR,2012,6784000000.0,4538000.0,3.2876337986314,9250000.0,12.9271601753139,512777309840.997,0.696864111498362,3.129
New Zealand,NZL,2012,7142000000.0,2574000.0,14.0620279143667,2172000.0,7.42957637152315,176210710655.208,1.05991318445632,6.931
OECD members,OED,2012,754917816337.328,1089410317.44598,5.61261873123178,767313596.513043,5.08013581612606,48769425142265.2,2.52945520915773,8.09929067343271
Panama,PAN,2012,4585000000.0,2086000.0,14.746606029223,447000.0,1.83697256974124,41595439700.0,5.69819959165992,3.714
Peru,PER,2012,3074000000.0,3642000.0,5.9134600693305,2296000.0,3.91980849160107,192650021648.583,3.61121294940163,3.238
Poland,POL,2012,11704000000.0,67390000.0,5.3355944875249,48290000.0,3.99077432934749,498148649702.66,3.56037151702783,10.031
Portugal,PRT,2012,14578000000.0,7503000.0,17.6713343546241,1361000.0,5.42817703553505,216536676771.973,2.77333854051586,15.531
Paraguay,PRY,2012,291000000.0,3655000.0,2.29231037633154,400000.0,2.93753212457898,33271921136.315,3.67591897974496,4.086
Post-demographic dividend,PST,2012,805873767655.707,1040611729.01327,5.90351304391012,745568404.755788,5.21684259242616,45868249159595.6,2.48567562177015,8.05383617348185
Romania,ROU,2012,1904000000.0,7937000.0,2.97686564406179,11149000.0,2.90096179688632,179117323107.087,3.33492267693442,6.794
Russian Federation,RUS,2012,17876000000.0,28177000.0,3.03099163513453,47813000.0,10.8154361207233,2208293553878.42,5.07474300799149,5.484
South Asia,SAS,2012,23886000000.0,11239336.2246949,4.55964906084517,22344747.150398,2.68461117340239,2327972502889.9,9.46940335888468,3.26225835859127
Saudi Arabia,SAU,2012,8400000000.0,19847000.0,2.10305229228409,20084259.765625,8.35756777551969,741849866666.667,2.86626887489915,5.622
Singapore,SGP,2012,18795000000.0,14496000.0,3.23769546461291,8048000.0,4.54583376342505,295092888076.589,4.57560270376527,3.72
El Salvador,SLV,2012,900000000.0,1738000.0,14.7293442763831,1462000.0,2.73442849744779,21386150000.0,1.72973481581383,3.843
Slovenia,SVN,2012,2793000000.0,2377000.0,8.23364689843443,4465000.0,4.64494400277725,46167053954.3367,2.59741386039003,8.841
Europe & Central Asia (IDA & IBRD countries),TEC,2012,97291038399.5646,258377683.993857,6.57612715637162,187912954.979517,6.19040223414843,4651700371453.54,3.373498083874,7.52081261796416
Thailand,THA,2012,34565000000.0,22354000.0,12.606838943627,5721000.0,2.96198419057658,397558325278.579,3.01489950334994,0.58
Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,59874589651.6464,134737000.0,4.70985602824443,128321824.522616,5.07822292889818,6007685903867.2,4.14457284086402,6.41248465949741
Tunisia,TUN,2012,2931000000.0,6999000.0,13.2336916207998,2897000.0,2.55914411815308,47311401812.6733,4.6118443220664,17.63
Turkiye,TUR,2012,31566000000.0,37715000.0,14.9150908626995,5803000.0,1.84657889543571,880555885492.269,8.89156996512163,9.21
Uganda,UGA,2012,1157000000.0,1197000.0,23.4408072053563,469000.0,8.28782370422661,27305915910.7877,12.6790377224659,3.551
Ukraine,UKR,2012,5988000000.0,25061000.0,6.92126311896066,21755000.0,5.48868751363249,182591753827.949,0.568727971803862,7.529
Uruguay,URY,2012,2666000000.0,3155000.0,14.5222949265444,1816000.0,6.25817425123451,54232266358.7811,8.09776580573602,6.451
United States,USA,2012,195113000000.0,171629890.625,8.68151636541454,116329000.0,4.98193526985317,16253970000000.0,2.06933726526067,8.069
"Venezuela, RB",VEN,2012,904000000.0,1061000.0,0.903701778413124,1734000.0,5.38051438279923,381286237847.667,21.0689956331876,6.601
World,WLD,2012,1375444457151.16,1881196824.91292,5.84770443581369,1564352744.61604,5.20913526298652,75705854038889.1,3.72532666110646,5.44184995728562
Samoa,WSM,2012,148199996.948242,135000.0,66.7059531844453,56000.0,5.60741961943468,773141661.165548,2.0490188352116,8.752
Albania,ALB,2013,1670000000.0,3256000.0,45.1322983249897,3928000.0,26.077673872918,12776224496.9718,1.93762080205229,15.866
Armenia,ARM,2013,905000000.0,1084000.0,28.6822831302615,1083000.0,18.3858618095078,11121464437.0415,5.78966778544651,16.576
Australia,AUS,2013,32889000000.0,6482000.0,10.5119937485361,9052000.0,10.9297635770262,1577123329410.88,2.4498886414254,5.663
Azerbaijan,AZE,2013,2618000000.0,2509000.0,7.2900283188919,4285000.0,15.5544268221932,74160560123.6902,2.41571745279419,4.97
Belgium,BEL,2013,14534000000.0,7684000.0,3.40767678417566,10803000.0,5.74233264328992,524097026598.55,1.1130959402754,8.425
Bangladesh,BGD,2013,131000000.0,104000.0,0.414095692456031,1460000.0,3.14662114582846,149998957434.186,7.53040640913172,4.426
Bulgaria,BGR,2013,4410000000.0,9192000.0,12.2567548337751,3930000.0,3.690286516925,55852123989.9504,0.890093540913002,12.941
Belarus,BLR,2013,1156000000.0,6242000.0,2.62063180803192,8841000.0,2.87209585431385,75527558966.4473,18.3122610377874,0.5
Bolivia,BOL,2013,639000000.0,798000.0,5.01072114081013,837000.0,5.96708153140151,30659338885.6729,5.73640023719607,2.437
Brazil,BRA,2013,6784000000.0,5813000.0,2.43030696890982,8866000.0,8.77548737220184,2472819535742.73,6.20431066640101,7.071
Central Europe and the Baltics,CEB,2013,52427847626.5766,239484451.83792,6.36307481151501,108876000.0,3.36698350335754,1420299797737.57,1.4382978723404,10.0342647860915
Switzerland,CHE,2013,20236000000.0,8967000.0,4.03954933294601,20303000.0,4.58617090036573,706234937370.968,-0.217323155115693,4.747
Chile,CHL,2013,3171000000.0,4457000.0,3.59701334304443,3674000.0,2.75457548740044,277395018837.366,1.7895555398459,6.074
Colombia,COL,2013,4819000000.0,2595000.0,7.02818340469642,3605000.0,6.39400333112529,382093697077.685,2.01699224310383,9.246
Costa Rica,CRI,2013,3171000000.0,2641000.0,20.04995370882,790000.0,3.86063472756409,50949668841.6696,5.23133614174428,8.218
Cyprus,CYP,2013,2930000000.0,2626000.0,19.9739355894182,1115000.0,8.76941703735637,23959712860.8331,-0.399357676464426,16.131
